# METADATA:
# 000BV: Paris 5ème - Tour Zamansky, Jussieu
# 000CT: Paris 6ème - Saint Germain des Prés
# 000EW: Paris 20ème - Porte de Vincennes
# ME028: [MAE] Collège Jean Moulin - MONTREUIL
# ME098: [MAE] ESPE - PARIS
# ME099: [MAE] LATMOS - PARIS 
# STATIC0061: [MAE] Paris 12ème - Porte Dorée
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;ensoleillement;temperature_sol;temps_omm;complements;source
000BV;2022-07-31 18:50:00;25;1015.7;-0.3;57;15.6;;17.7;;30.6;327;18.2;27.4;;;;;;;;;26;0;;;;0@@893@@804@@@29@28.2@20.4@31.4@6:30am@6:35pm@23.3@25.6@25.88@41@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:00:00;24.7;1015.7;;58;16.1;;14.5;;25.7;331;18.2;27.4;;;;;;;;;14;0;;;;0@@893@@804@@@29@27.9@20.4@31.4@6:30am@6:35pm@25@25@25.88@41@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:10:00;24.4;1015.7;;59;16.1;;14.5;;27.4;303;18.2;27.4;;;;;;;;;11;0;;;;0@@893@@804@@@29@27.7@20.4@31.4@6:30am@6:35pm@23.3@25@25.88@42@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:20:00;24.2;1015.9;0.2;60;16.1;;11.3;;24.1;305;18.2;27.4;;;;;;;;;7;0;;;;0@@893@@804@@@29@27.3@20.4@31.4@6:30am@6:35pm@23.9@25@25.88@42@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:30:00;24.1;1015.8;0.1;60;15.6;;11.3;;24.1;327;18.2;27.4;;;;;;;;;5;0;;;;0@@893@@804@@@29@26.9@20.4@31.4@6:30am@6:35pm@22.2@24.4@25.88@42@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:40:00;23.8;1015.9;0.2;61;15.6;;14.5;;25.7;305;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@26.6@20.4@31.4@6:30am@6:35pm@23.3@24.4@25.88@42@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 19:50:00;23.6;1016.1;0.4;62;15.6;;12.9;;24.1;360;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@26.3@20.4@31.4@6:30am@6:35pm@23.3@24.4@25.88@43@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 20:00:00;23.4;1016.2;0.9;62;15.6;;9.7;;22.5;348;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@26.1@20.4@31.4@6:30am@6:35pm@23.3@23.9@25.88@43@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 20:10:00;23.3;1016.3;1;62;15.6;;12.9;;27.4;308;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@25.8@20.4@31.4@6:30am@6:35pm@21.1@23.9@25.88@43@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 20:20:00;22.9;1016.6;1.3;63;15.6;;9.7;;25.7;299;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@25.4@20.4@31.4@6:30am@6:35pm@22.8@23.3@25.88@44@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 20:40:00;22.4;1016.7;1.4;64;15;;22.5;;35.4;304;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@25.2@20.4@31.4@6:30am@6:35pm@20.6@22.8@25.88@45@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 20:50:00;22.3;1016.7;1.4;65;15.6;;22.5;;33.8;301;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.9@20.4@31.4@6:30am@6:35pm@20.6@22.8@25.88@46@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:00:00;22.2;1016.8;1.3;66;15.6;;22.5;;32.2;307;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.7@20.4@31.4@6:30am@6:35pm@20@22.2@25.88@46@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:10:00;22.1;1016.9;1.4;66;15.6;;19.3;;30.6;309;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.6@20.4@31.4@6:30am@6:35pm@21.1@22.2@25.88@46@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:20:00;21.9;1016.9;1.4;67;15.6;;16.1;;25.7;315;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.4@20.4@31.4@6:30am@6:35pm@22.2@22.2@25.88@47@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:30:00;21.9;1016.9;1.4;67;15.6;;14.5;;24.1;341;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.2@20.4@31.4@6:30am@6:35pm@22.2@22.2@25.88@47@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:40:00;21.8;1016.8;1.3;67;15.6;;16.1;;25.7;5;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24.1@20.4@31.4@6:30am@6:35pm@20.6@21.7@25.88@47@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 21:50:00;21.7;1016.9;1.4;68;15.6;;16.1;;24.1;306;18.2;27.4;;;;;;;;;0;0;;;;0@@893@@804@@@29@24@20.4@31.4@6:30am@6:35pm@20.6@21.7@25.88@47@38@48@12:00am@6:38am@1824@1827@+0200;wlkIPxml
000BV;2022-07-31 22:00:00;21.7;1016.8;1.1;68;15.6;;16.1;;24.1;197;21.7;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@12.9@23.9@23.9@23.9@12:00am@12:00am@21.7@21.7@26.09@48@48@48@12:00am@12:00am@2400@2400@+0200;wlkIPxml
000BV;2022-07-31 22:10:00;21.6;1016.8;1.1;68;15.6;;9.7;;17.7;297;21.6;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@17.7@23.8@23.8@23.9@12:09am@12:00am@21.1@21.7@26.09@47@47@48@12:04am@12:00am@2400@2407@+0200;wlkIPxml
000BV;2022-07-31 22:20:00;21.6;1016.8;1.1;69;15.6;;12.9;;19.3;330;21.6;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@20.9@23.7@23.7@23.9@12:20am@12:00am@21.7@21.7@26.09@48@47@48@12:04am@12:00am@2400@2414@+0200;wlkIPxml
000BV;2022-07-31 22:30:00;21.4;1016.8;1.1;69;15.6;;12.9;;20.9;263;21.4;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@20.9@23.6@23.6@23.9@12:26am@12:00am@21.1@21.7@26.09@48@47@48@12:04am@12:00am@2400@2429@+0200;wlkIPxml
000BV;2022-07-31 22:40:00;21.4;1016.9;1.2;70;15.6;;11.3;;19.3;304;21.4;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@20.9@23.6@23.6@23.9@12:36am@12:00am@20.6@21.7@26.09@48@47@48@12:04am@12:00am@2400@2439@+0200;wlkIPxml
000BV;2022-07-31 22:50:00;21.3;1016.9;1.2;70;15.6;;9.7;;19.3;318;21.3;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@20.9@23.4@23.4@23.9@12:48am@12:00am@20@21.1@26.09@48@47@48@12:04am@12:00am@2400@2449@+0200;wlkIPxml
000BV;2022-07-31 23:00:00;21.2;1017;0.8;71;15.6;;12.9;;22.5;326;21.2;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23.4@23.4@23.9@12:55am@12:00am@20@21.1@26.09@48@47@48@12:04am@12:00am@2400@2457@+0200;wlkIPxml
000BV;2022-07-31 23:10:00;21.2;1017;0.8;71;15.6;;9.7;;19.3;311;21.1;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23.3@23.3@23.9@1:06am@12:00am@20@21.1@26.09@48@47@48@12:04am@12:00am@2400@1309@+0200;wlkIPxml
000BV;2022-07-31 23:20:00;21.1;1017;0.8;71;15.6;;16.1;;19.3;308;21.1;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23.3@23.3@23.9@1:11am@12:00am@20@21.1@26.09@49@47@49@12:04am@1:16am@2400@1309@+0200;wlkIPxml
000BV;2022-07-31 23:30:00;21.1;1016.9;0.7;71;15.6;;11.3;;16.1;313;21.1;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23.2@23.2@23.9@1:26am@12:00am@21.1@21.1@26.09@49@47@49@12:04am@1:16am@2400@1320@+0200;wlkIPxml
000BV;2022-07-31 23:40:00;21;1016.9;0.7;72;15.6;;9.7;;16.1;313;21;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23.1@23.1@23.9@1:33am@12:00am@21.1@21.1@26.09@49@47@49@12:04am@1:16am@2400@1338@+0200;wlkIPxml
000BV;2022-07-31 23:50:00;20.9;1016.9;0.7;72;15.6;;8;;16.1;11;20.9;21.7;;;;;;;;;0;0;;;;0@@0@@804@@@22.5@23@23@23.9@1:51am@12:00am@21.1@21.1@26.09@48@47@49@12:04am@1:16am@2400@1346@+0200;wlkIPxml
000CT;2022-07-01 00:00:00;15.2;1018.4;;78;11.4;;3.2;;;189;15.2;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@15.2@11.3;weatherlink
000CT;2022-07-01 00:30:00;14.9;1018.5;;79;11.3;;3.2;;;201;14.9;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@14.9@11.3;weatherlink
000CT;2022-07-01 01:00:00;14.6;1018.7;;80;11.2;;3.2;;;188;14.6;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@14.6@12.9;weatherlink
000CT;2022-07-01 01:30:00;14.5;1018.9;;81;11.3;;1.6;;;219;14.3;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@14.3@12.9;weatherlink
000CT;2022-07-01 02:00:00;14.3;1019;;82;11.3;;3.2;;;217;14.3;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@14.3@14.5;weatherlink
000CT;2022-07-01 02:30:00;14.1;1019.2;;82;11.1;;3.2;;;273;14.1;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@14.1@14.5;weatherlink
000CT;2022-07-01 03:00:00;14;1019.4;1;82;11;;3.2;;;277;14;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@14.0@14.5;weatherlink
000CT;2022-07-01 03:30:00;13.7;1019.5;1.1;82;10.7;;4.8;;;349;13.7;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@13.7@14.5;weatherlink
000CT;2022-07-01 04:00:00;13.6;1019.8;1.1;82;10.5;;4.8;;;287;13.6;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@13.6@14.5;weatherlink
000CT;2022-07-01 04:30:00;13.4;1020;1.3;82;10.4;;4.8;;;321;13.4;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@13.4@14.5;weatherlink
000CT;2022-07-01 05:00:00;13.3;1020.2;1.2;83;10.5;;6.4;;;273;13.3;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@13.3@14.5;weatherlink
000CT;2022-07-01 05:30:00;13.7;1020.4;1.4;82;10.7;;3.2;;;274;13.3;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@13.3@14.5;weatherlink
000CT;2022-07-01 06:00:00;14.1;1020.4;1;79;10.5;;3.2;;;265;13.3;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@13.3@14.5;weatherlink
000CT;2022-07-01 06:30:00;14.6;1020.6;1.2;75;10.2;;4.8;;;313;13.3;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@13.3@16.1;weatherlink
000CT;2022-07-01 07:00:00;15.2;1020.8;1;72;10.2;;4.8;;;281;13.3;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@13.3@16.1;weatherlink
000CT;2022-07-01 07:30:00;15.8;1020.8;1;68;9.9;;6.4;;;291;13.3;16.5;;;;;;0;0;0;;;;;;@@@16.5@238.6@@13.3@19.3;weatherlink
000CT;2022-07-01 08:00:00;16.5;1020.8;0.6;63;9.4;;8;;;306;13.3;16.5;0;0;0;0;;0;0;0;;;;;;@@@16.5@238.6@@13.3@19.3;weatherlink
000CT;2022-07-01 08:30:00;17.1;1021;0.8;58;8.8;;4.8;;;306;13.3;17.1;;;;;;0;0;0;;;;;;@@@17.1@238.6@@13.3@19.3;weatherlink
000CT;2022-07-01 09:00:00;17.7;1021.2;0.8;56;8.8;;6.4;;;227;13.3;17.7;0;0;0;0;;0;0;0;;;;;;@@@17.7@238.6@@13.3@20.9;weatherlink
000CT;2022-07-01 09:30:00;18.4;1021.3;0.9;55;9.2;;6.4;;;29;13.3;18.6;;;;;;0;0;0;;;;;;@@@18.6@238.6@@13.3@20.9;weatherlink
000CT;2022-07-01 10:00:00;18.9;1021.2;0.4;53;9.1;;6.4;;;151;13.3;19;0;0;0;0;;0;0;0;;;;;;@@@19.0@238.6@@13.3@22.5;weatherlink
000CT;2022-07-01 10:30:00;18.9;1021.4;0.6;53;9.1;;8;;;266;13.3;19.2;;;;;;0;0;0;;;;;;@@@19.2@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 11:00:00;19.5;1021.2;0.4;52;9.4;;6.4;;;302;13.3;19.7;0;0;0;0;;0;0;0;;;;;;@@@19.7@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 11:30:00;19.8;1021.2;0.4;52;9.7;;3.2;;;225;13.3;19.8;;;;;;0;0;0;;;;;;@@@19.8@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 12:00:00;20.1;1021.3;0.1;50;9.4;;6.4;;;212;13.3;20.4;0;0;0;0;;0;0;0;;;;;;@@@20.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 12:30:00;20.4;1021.4;0.2;48;9;;6.4;;;229;13.3;20.7;;;;;;0;0;0;;;;;;@@@20.7@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 13:00:00;20.9;1021.3;0.1;44;8.2;;11.3;;;288;13.3;21.5;0;0;0;0;;0;0;0;;;;;;@@@21.5@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 13:30:00;21.4;1021.4;0.2;45;9;;4.8;;;184;13.3;21.9;;;;;;0;0;0;;;;;;@@@21.9@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 14:00:00;20.8;1021.5;0.3;46;8.7;;6.4;;;287;13.3;21.9;0;0;0;0;;0;0;0;;;;;;@@@21.9@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 14:30:00;21.2;1021.7;0.5;45;8.8;;6.4;;;261;13.3;21.9;;;;;;0;0;0;;;;;;@@@21.9@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 15:00:00;21.2;1021.6;0.3;46;9.1;;6.4;;;175;13.3;21.9;0;0;0;0;;0;0;0;;;;;;@@@21.9@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 15:30:00;21.7;1021.6;0.3;42;8.2;;4.8;;;207;13.3;21.9;;;;;;0;0;0;;;;;;@@@21.9@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 16:00:00;21.7;1021.6;0.3;43;8.6;;6.4;;;271;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 16:30:00;22.3;1021.6;0.3;42;8.8;;4.8;;;257;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 17:00:00;21.8;1021.6;0.1;42;8.3;;6.4;;;253;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 17:30:00;21.7;1021.7;0.2;42;8.2;;6.4;;;213;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 18:00:00;21.6;1021.7;0.1;43;8.4;;6.4;;;220;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 18:30:00;21.3;1021.7;0.1;43;8.2;;8;;;233;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 19:00:00;21.4;1021.7;0.1;44;8.6;;4.8;;;177;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 19:30:00;20.9;1021.9;0.3;46;8.9;;6.4;;;241;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 20:00:00;20.7;1022.3;0.7;47;8.9;;3.2;;;223;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 20:30:00;20.3;1022.7;1.1;47;8.6;;3.2;;;219;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 21:00:00;19.9;1022.9;1.2;48;8.6;;1.6;;;234;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 21:30:00;19.7;1023.1;1.4;50;9;;1.6;;;213;13.3;22.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 22:00:00;19.4;1023.3;1.6;51;9;;1.6;;;221;13.3;22.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@24.1;weatherlink
000CT;2022-07-01 22:30:00;19.2;1023.3;1.6;52;9.1;;1.6;;;214;19.2;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@6.4;weatherlink
000CT;2022-07-01 23:00:00;18.8;1023.3;1;52;8.8;;1.6;;;229;18.8;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@6.4;weatherlink
000CT;2022-07-01 23:30:00;18.5;1023.4;1.1;53;8.7;;3.2;;;268;18.5;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@6.4;weatherlink
000CT;2022-07-02 00:00:00;18.2;1023.3;;55;9;;0;;;263;18.1;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@6.4;weatherlink
000CT;2022-07-02 00:30:00;17.9;1023.3;;57;9.2;;3.2;;;306;17.9;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@6.4;weatherlink
000CT;2022-07-02 01:00:00;17.4;1023.1;;59;9.3;;3.2;;;313;17.4;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 01:30:00;17.1;1023.2;;63;10;;3.2;;;29;17.1;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 02:00:00;16.8;1023.3;;68;10.8;;3.2;;;62;16.8;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 02:30:00;16.4;1023.1;;70;11;;0;;;61;16.4;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 03:00:00;16.3;1022.9;-0.4;70;10.8;;0;;;61;16.3;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 03:30:00;16.4;1023.1;-0.2;69;10.7;;0;;;77;16.3;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@8.0;weatherlink
000CT;2022-07-02 04:00:00;16.3;1023.1;;69;10.6;;0;;;129;16.3;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 04:30:00;16.2;1023.1;;71;10.9;;0;;;133;16.1;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 05:00:00;16.3;1023.1;-0.2;69;10.6;;0;;;157;16.1;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 05:30:00;16.8;1023.1;-0.2;68;10.8;;0;;;159;16.1;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 06:00:00;17.2;1023.1;0.2;65;10.6;;1.6;;;198;16.1;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 06:30:00;18.3;1023.2;0.3;61;10.7;;1.6;;;140;16.1;19.4;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@9.7;weatherlink
000CT;2022-07-02 07:00:00;19.1;1023;-0.1;57;10.4;;4.8;;;157;16.1;19.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@12.9;weatherlink
000CT;2022-07-02 07:30:00;19.6;1023;-0.1;54;10;;8;;;141;16.1;19.7;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@14.5;weatherlink
000CT;2022-07-02 08:00:00;20.1;1022.9;-0.2;51;9.7;;6.4;;;151;16.1;20.1;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@16.1;weatherlink
000CT;2022-07-02 08:30:00;20.8;1022.8;-0.3;49;9.7;;6.4;;;200;16.1;20.9;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@17.7;weatherlink
000CT;2022-07-02 09:00:00;21.3;1022.6;-0.5;46;9.2;;8;;;159;16.1;21.4;0;0;0;0;;0;0;0;;;;;;@@@22.4@238.6@@13.3@17.7;weatherlink
000CT;2022-07-02 09:30:00;21.9;1022.5;-0.6;44;9.1;;6.4;;;192;16.1;22.1;;;;;;0;0;0;;;;;;@@@22.4@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 10:00:00;22.4;1022.4;-0.6;40;8.2;;6.4;;;184;16.1;22.6;0;0;0;0;;0;0;0;;;;;;@@@22.6@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 10:30:00;23.2;1022;-1;41;9.2;;6.4;;;191;16.1;23.2;;;;;;0;0;0;;;;;;@@@23.2@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 11:00:00;23.8;1021.8;-1.1;39;9;;4.8;;;193;16.1;23.8;0;0;0;0;;0;0;0;;;;;;@@@23.8@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 11:30:00;23.3;1021.7;-1.2;40;8.9;;8;;;240;16.1;23.8;;;;;;0;0;0;;;;;;@@@23.8@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 12:00:00;25;1021.5;-1.1;38;9.7;;3.2;;;297;16.1;25.1;0;0;0;0;;0;0;0;;;;;;@@@25.1@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 12:30:00;24.5;1021.1;-1.5;38;9.2;;8;;;202;16.1;25.2;;;;;;0;0;0;;;;;;@@@25.2@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 13:00:00;25.4;1020.6;-1.8;36;9.3;;4.8;;;127;16.1;25.4;0;0;0;0;;0;0;0;;;;;;@@@25.4@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 13:30:00;25.5;1020.1;-2.3;36;9.3;;4.8;;;341;16.1;25.8;;;;;;0;0;0;;;;;;@@@25.8@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 14:00:00;26.1;1020;-1.8;36;9.9;;4.8;;;140;16.1;26.1;0;0;0;0;;0;0;0;;;;;;@@@26.1@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 14:30:00;26.3;1019.8;-2;36;10;;4.8;;;284;16.1;26.4;;;;;;0;0;0;;;;;;@@@26.4@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 15:00:00;26.2;1019.6;-1.9;35;9.5;;6.4;;;119;16.1;26.4;0;0;0;0;;0;0;0;;;;;;@@@26.4@238.6@@13.3@19.3;weatherlink
000CT;2022-07-02 15:30:00;26.6;1019.4;-2.1;36;10.3;;4.8;;;277;16.1;26.6;;;;;;0;0;0;;;;;;@@@26.6@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 16:00:00;27.1;1019.1;-1.5;35;10.3;;3.2;;;190;16.1;27.1;0;0;0;0;;0;0;0;;;;;;@@@27.1@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 16:30:00;26.9;1018.8;-1.8;35;10.2;;6.4;;;123;16.1;27.3;;;;;;0;0;0;;;;;;@@@27.3@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 17:00:00;27.2;1018.7;-1.3;35;10.4;;4.8;;;167;16.1;27.3;0;0;0;0;;0;0;0;;;;;;@@@27.3@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 17:30:00;27.4;1018.6;-1.4;34;10.1;;3.2;;;194;16.1;27.5;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 18:00:00;27.1;1018.5;-1.1;34;9.9;;4.8;;;192;16.1;27.5;0;0;0;0;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 18:30:00;26.7;1018.5;-1.1;35;9.9;;3.2;;;182;16.1;27.5;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 19:00:00;26.4;1018.5;-0.6;35;9.7;;4.8;;;191;16.1;27.5;0;0;0;0;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 19:30:00;26;1018.5;-0.6;35;9.3;;3.2;;;181;16.1;27.5;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 20:00:00;25.7;1018.5;-0.2;37;9.9;;1.6;;;196;16.1;27.5;0;0;0;0;;0;0;0;;;;;;@@@27.5@238.6@@13.3@20.9;weatherlink
000CT;2022-07-02 20:30:00;23.8;1019.2;0.5;50;12.7;;12.9;;;294;16.1;27.5;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@25.7;weatherlink
000CT;2022-07-02 21:00:00;21.9;1019.6;1.1;58;13.3;;12.9;;;307;16.1;27.5;0;0;0;0;;0;0;0;;;;;;@@@27.5@238.6@@13.3@25.7;weatherlink
000CT;2022-07-02 21:30:00;20.7;1020.3;1.8;60;12.7;;12.9;;;338;16.1;27.5;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@25.7;weatherlink
000CT;2022-07-02 22:00:00;20.1;1020.3;1.8;61;12.3;;11.3;;;311;16.1;27.5;0;0;0;0;;0;0;0;;;;;;@@@27.5@238.6@@13.3@25.7;weatherlink
000CT;2022-07-02 22:30:00;19.7;1020.4;1.9;62;12.2;;9.7;;;11;19.6;20.1;;;;;;0;0;0;;;;;;@@@27.5@238.6@@13.3@19.3;weatherlink
