station,time,lat,lon,temperature
000BV,2022-08-27 10:00:00+02:00,48.847,2.356,18.599999999999998
000BV,2022-08-27 11:00:00+02:00,48.847,2.356,19.95
000BV,2022-08-27 12:00:00+02:00,48.847,2.356,20.880000000000003
000BV,2022-08-27 13:00:00+02:00,48.847,2.356,22.133333333333336
000BV,2022-08-27 14:00:00+02:00,48.847,2.356,22.75
000BV,2022-08-27 15:00:00+02:00,48.847,2.356,23.3
000BV,2022-08-27 16:00:00+02:00,48.847,2.356,23.733333333333334
000BV,2022-08-27 17:00:00+02:00,48.847,2.356,23.8
000BV,2022-08-27 18:00:00+02:00,48.847,2.356,23.5
000BV,2022-08-28 06:00:00+02:00,48.847,2.356,15.583333333333334
000BV,2022-08-28 07:00:00+02:00,48.847,2.356,15.283333333333333
000BV,2022-08-28 08:00:00+02:00,48.847,2.356,15.633333333333333
000BV,2022-08-28 09:00:00+02:00,48.847,2.356,16.533333333333335
000BV,2022-08-28 10:00:00+02:00,48.847,2.356,18.066666666666666
000BV,2022-08-28 11:00:00+02:00,48.847,2.356,19.5
000BV,2022-08-28 12:00:00+02:00,48.847,2.356,20.7
000BV,2022-08-28 13:00:00+02:00,48.847,2.356,21.983333333333334
000BV,2022-08-28 14:00:00+02:00,48.847,2.356,23.099999999999998
000BV,2022-08-28 15:00:00+02:00,48.847,2.356,23.833333333333332
000BV,2022-08-28 16:00:00+02:00,48.847,2.356,24.316666666666666
000BV,2022-08-28 17:00:00+02:00,48.847,2.356,24.933333333333334
000BV,2022-08-28 18:00:00+02:00,48.847,2.356,24.683333333333334
000BV,2022-08-29 06:00:00+02:00,48.847,2.356,17.05
000BV,2022-08-29 07:00:00+02:00,48.847,2.356,16.916666666666668
000BV,2022-08-29 08:00:00+02:00,48.847,2.356,17.216666666666665
000BV,2022-08-29 09:00:00+02:00,48.847,2.356,17.759999999999998
000BV,2022-08-29 10:00:00+02:00,48.847,2.356,18.933333333333334
000BV,2022-08-29 11:00:00+02:00,48.847,2.356,20.766666666666666
000BV,2022-08-29 12:00:00+02:00,48.847,2.356,22.316666666666666
000BV,2022-08-29 13:00:00+02:00,48.847,2.356,23.71666666666667
000BV,2022-08-29 14:00:00+02:00,48.847,2.356,24.900000000000002
000BV,2022-08-29 15:00:00+02:00,48.847,2.356,26.160000000000004
000BV,2022-08-29 16:00:00+02:00,48.847,2.356,26.983333333333334
000BV,2022-08-29 17:00:00+02:00,48.847,2.356,27.3
000BV,2022-08-29 18:00:00+02:00,48.847,2.356,27.400000000000002
000BV,2022-08-30 06:00:00+02:00,48.847,2.356,16.116666666666667
000BV,2022-08-30 07:00:00+02:00,48.847,2.356,16.316666666666666
000BV,2022-08-30 08:00:00+02:00,48.847,2.356,16.5
000BV,2022-08-30 09:00:00+02:00,48.847,2.356,17.216666666666665
000BV,2022-08-30 10:00:00+02:00,48.847,2.356,18.25
000BV,2022-08-30 11:00:00+02:00,48.847,2.356,20.583333333333332
000BV,2022-08-30 12:00:00+02:00,48.847,2.356,21.616666666666664
000BV,2022-08-30 13:00:00+02:00,48.847,2.356,22.333333333333332
000BV,2022-08-30 14:00:00+02:00,48.847,2.356,23.233333333333334
000BV,2022-08-30 15:00:00+02:00,48.847,2.356,23.933333333333334
000BV,2022-08-30 16:00:00+02:00,48.847,2.356,25.150000000000002
000BV,2022-08-30 17:00:00+02:00,48.847,2.356,26.016666666666666
000BV,2022-08-30 18:00:00+02:00,48.847,2.356,26.4
000BV,2022-08-31 06:00:00+02:00,48.847,2.356,17.083333333333332
000BV,2022-08-31 07:00:00+02:00,48.847,2.356,16.816666666666666
000BV,2022-08-31 08:00:00+02:00,48.847,2.356,17.25
000BV,2022-08-31 09:00:00+02:00,48.847,2.356,17.95
000BV,2022-08-31 10:00:00+02:00,48.847,2.356,19.333333333333332
000BV,2022-08-31 11:00:00+02:00,48.847,2.356,20.916666666666668
000BV,2022-08-31 12:00:00+02:00,48.847,2.356,22.433333333333334
000BV,2022-08-31 13:00:00+02:00,48.847,2.356,23.650000000000002
000BV,2022-08-31 14:00:00+02:00,48.847,2.356,24.516666666666666
000BV,2022-08-31 15:00:00+02:00,48.847,2.356,25.25
000BV,2022-08-31 16:00:00+02:00,48.847,2.356,25.266666666666666
000BV,2022-08-31 17:00:00+02:00,48.847,2.356,25.666666666666668
000BV,2022-08-31 18:00:00+02:00,48.847,2.356,25.55
000CT,2022-06-01 06:00:00+02:00,48.852,2.335,13.4
000CT,2022-06-01 07:00:00+02:00,48.852,2.335,13.5
000CT,2022-06-01 08:00:00+02:00,48.852,2.335,14.45
000CT,2022-06-01 09:00:00+02:00,48.852,2.335,15.350000000000001
000CT,2022-06-01 10:00:00+02:00,48.852,2.335,16.2
000CT,2022-06-01 11:00:00+02:00,48.852,2.335,17.549999999999997
000CT,2022-06-01 12:00:00+02:00,48.852,2.335,18.75
000CT,2022-06-01 13:00:00+02:00,48.852,2.335,18.8
000CT,2022-06-01 14:00:00+02:00,48.852,2.335,20.05
000CT,2022-06-01 15:00:00+02:00,48.852,2.335,20.35
000CT,2022-06-01 16:00:00+02:00,48.852,2.335,20.7
000CT,2022-06-01 17:00:00+02:00,48.852,2.335,21.049999999999997
000CT,2022-06-01 18:00:00+02:00,48.852,2.335,21.55
000CT,2022-06-02 06:00:00+02:00,48.852,2.335,13.149999999999999
000CT,2022-06-02 07:00:00+02:00,48.852,2.335,14.100000000000001
000CT,2022-06-02 08:00:00+02:00,48.852,2.335,14.6
000CT,2022-06-02 09:00:00+02:00,48.852,2.335,15.4
000CT,2022-06-02 10:00:00+02:00,48.852,2.335,17.75
000CT,2022-06-02 11:00:00+02:00,48.852,2.335,19.3
000CT,2022-06-02 12:00:00+02:00,48.852,2.335,20.7
000CT,2022-06-02 13:00:00+02:00,48.852,2.335,22.5
000CT,2022-06-02 14:00:00+02:00,48.852,2.335,22.700000000000003
000CT,2022-06-02 15:00:00+02:00,48.852,2.335,23.450000000000003
000CT,2022-06-02 16:00:00+02:00,48.852,2.335,24.25
000CT,2022-06-02 17:00:00+02:00,48.852,2.335,24.6
000CT,2022-06-02 18:00:00+02:00,48.852,2.335,24.55
000CT,2022-06-03 06:00:00+02:00,48.852,2.335,16.95
000CT,2022-06-03 07:00:00+02:00,48.852,2.335,16.9
000CT,2022-06-03 08:00:00+02:00,48.852,2.335,17.65
000CT,2022-06-03 09:00:00+02:00,48.852,2.335,18.2
000CT,2022-06-03 10:00:00+02:00,48.852,2.335,19.95
000CT,2022-06-03 11:00:00+02:00,48.852,2.335,20.4
000CT,2022-06-03 12:00:00+02:00,48.852,2.335,22.05
000CT,2022-06-03 13:00:00+02:00,48.852,2.335,22.9
000CT,2022-06-03 14:00:00+02:00,48.852,2.335,22.15
000CT,2022-06-03 15:00:00+02:00,48.852,2.335,19.95
000CT,2022-06-03 16:00:00+02:00,48.852,2.335,19.9
000CT,2022-06-03 17:00:00+02:00,48.852,2.335,20.799999999999997
000CT,2022-06-03 18:00:00+02:00,48.852,2.335,21.35
000CT,2022-06-04 06:00:00+02:00,48.852,2.335,17.8
000CT,2022-06-04 07:00:00+02:00,48.852,2.335,18.1
000CT,2022-06-04 08:00:00+02:00,48.852,2.335,18.4
000CT,2022-06-04 09:00:00+02:00,48.852,2.335,18.65
000CT,2022-06-04 10:00:00+02:00,48.852,2.335,18.950000000000003
000CT,2022-06-04 11:00:00+02:00,48.852,2.335,20.4
000CT,2022-06-04 12:00:00+02:00,48.852,2.335,22.85
000CT,2022-06-04 13:00:00+02:00,48.852,2.335,24.85
000CT,2022-06-04 14:00:00+02:00,48.852,2.335,27.6
000CT,2022-06-04 15:00:00+02:00,48.852,2.335,28.25
000CT,2022-06-04 16:00:00+02:00,48.852,2.335,27.85
000CT,2022-06-04 17:00:00+02:00,48.852,2.335,26.4
000CT,2022-06-04 18:00:00+02:00,48.852,2.335,20.200000000000003
000CT,2022-06-05 06:00:00+02:00,48.852,2.335,17.5
000CT,2022-06-05 07:00:00+02:00,48.852,2.335,18.0
000CT,2022-06-05 08:00:00+02:00,48.852,2.335,19.1
000CT,2022-06-05 09:00:00+02:00,48.852,2.335,19.950000000000003
000CT,2022-06-05 10:00:00+02:00,48.852,2.335,20.6
000CT,2022-06-05 11:00:00+02:00,48.852,2.335,20.549999999999997
000CT,2022-06-05 12:00:00+02:00,48.852,2.335,20.1
000CT,2022-06-05 13:00:00+02:00,48.852,2.335,19.299999999999997
000CT,2022-06-05 14:00:00+02:00,48.852,2.335,19.950000000000003
000CT,2022-06-05 15:00:00+02:00,48.852,2.335,20.700000000000003
000CT,2022-06-05 16:00:00+02:00,48.852,2.335,20.799999999999997
000CT,2022-06-05 17:00:00+02:00,48.852,2.335,21.75
000CT,2022-06-05 18:00:00+02:00,48.852,2.335,22.450000000000003
000CT,2022-06-06 06:00:00+02:00,48.852,2.335,15.149999999999999
000CT,2022-06-06 07:00:00+02:00,48.852,2.335,14.9
000CT,2022-06-06 08:00:00+02:00,48.852,2.335,15.100000000000001
000CT,2022-06-06 09:00:00+02:00,48.852,2.335,16.200000000000003
000CT,2022-06-06 10:00:00+02:00,48.852,2.335,17.45
000CT,2022-06-06 11:00:00+02:00,48.852,2.335,18.15
000CT,2022-06-06 12:00:00+02:00,48.852,2.335,18.6
000CT,2022-06-06 13:00:00+02:00,48.852,2.335,19.85
000CT,2022-06-06 14:00:00+02:00,48.852,2.335,20.3
000CT,2022-06-06 15:00:00+02:00,48.852,2.335,20.85
000CT,2022-06-06 16:00:00+02:00,48.852,2.335,21.450000000000003
000CT,2022-06-06 17:00:00+02:00,48.852,2.335,21.85
000CT,2022-06-06 18:00:00+02:00,48.852,2.335,21.299999999999997
000CT,2022-06-07 06:00:00+02:00,48.852,2.335,16.6
000CT,2022-06-07 07:00:00+02:00,48.852,2.335,16.1
000CT,2022-06-07 08:00:00+02:00,48.852,2.335,16.4
000CT,2022-06-07 09:00:00+02:00,48.852,2.335,16.5
000CT,2022-06-07 10:00:00+02:00,48.852,2.335,17.35
000CT,2022-06-07 11:00:00+02:00,48.852,2.335,18.5
000CT,2022-06-07 12:00:00+02:00,48.852,2.335,20.4
000CT,2022-06-07 13:00:00+02:00,48.852,2.335,20.75
000CT,2022-06-07 14:00:00+02:00,48.852,2.335,21.700000000000003
000CT,2022-06-07 15:00:00+02:00,48.852,2.335,22.45
000CT,2022-06-07 16:00:00+02:00,48.852,2.335,22.65
000CT,2022-06-07 17:00:00+02:00,48.852,2.335,22.4
000CT,2022-06-07 18:00:00+02:00,48.852,2.335,23.35
000CT,2022-06-08 06:00:00+02:00,48.852,2.335,15.350000000000001
000CT,2022-06-08 07:00:00+02:00,48.852,2.335,15.05
000CT,2022-06-08 08:00:00+02:00,48.852,2.335,14.8
000CT,2022-06-08 09:00:00+02:00,48.852,2.335,14.9
000CT,2022-06-08 10:00:00+02:00,48.852,2.335,15.55
000CT,2022-06-08 11:00:00+02:00,48.852,2.335,16.9
000CT,2022-06-08 12:00:00+02:00,48.852,2.335,19.3
000CT,2022-06-08 13:00:00+02:00,48.852,2.335,17.95
000CT,2022-06-08 14:00:00+02:00,48.852,2.335,19.9
000CT,2022-06-08 15:00:00+02:00,48.852,2.335,21.450000000000003
000CT,2022-06-08 16:00:00+02:00,48.852,2.335,20.95
000CT,2022-06-08 17:00:00+02:00,48.852,2.335,21.25
000CT,2022-06-08 18:00:00+02:00,48.852,2.335,20.950000000000003
000CT,2022-06-09 06:00:00+02:00,48.852,2.335,13.3
000CT,2022-06-09 07:00:00+02:00,48.852,2.335,13.600000000000001
000CT,2022-06-09 08:00:00+02:00,48.852,2.335,14.4
000CT,2022-06-09 09:00:00+02:00,48.852,2.335,15.25
000CT,2022-06-09 10:00:00+02:00,48.852,2.335,16.15
000CT,2022-06-09 11:00:00+02:00,48.852,2.335,17.65
000CT,2022-06-09 12:00:00+02:00,48.852,2.335,17.9
000CT,2022-06-09 13:00:00+02:00,48.852,2.335,18.549999999999997
000CT,2022-06-09 14:00:00+02:00,48.852,2.335,19.65
000CT,2022-06-09 15:00:00+02:00,48.852,2.335,20.65
000CT,2022-06-09 16:00:00+02:00,48.852,2.335,20.95
000CT,2022-06-09 17:00:00+02:00,48.852,2.335,21.4
000CT,2022-06-09 18:00:00+02:00,48.852,2.335,21.25
000CT,2022-06-10 06:00:00+02:00,48.852,2.335,16.5
000CT,2022-06-10 07:00:00+02:00,48.852,2.335,16.9
000CT,2022-06-10 08:00:00+02:00,48.852,2.335,17.85
000CT,2022-06-10 09:00:00+02:00,48.852,2.335,18.950000000000003
000CT,2022-06-10 10:00:00+02:00,48.852,2.335,20.2
000CT,2022-06-10 11:00:00+02:00,48.852,2.335,21.1
000CT,2022-06-10 12:00:00+02:00,48.852,2.335,22.0
000CT,2022-06-10 13:00:00+02:00,48.852,2.335,21.65
000CT,2022-06-10 14:00:00+02:00,48.852,2.335,22.5
000CT,2022-06-10 15:00:00+02:00,48.852,2.335,22.450000000000003
000CT,2022-06-10 16:00:00+02:00,48.852,2.335,22.65
000CT,2022-06-10 17:00:00+02:00,48.852,2.335,22.5
000CT,2022-06-10 18:00:00+02:00,48.852,2.335,22.25
000CT,2022-06-11 06:00:00+02:00,48.852,2.335,17.549999999999997
000CT,2022-06-11 07:00:00+02:00,48.852,2.335,17.4
000CT,2022-06-11 08:00:00+02:00,48.852,2.335,18.15
000CT,2022-06-11 09:00:00+02:00,48.852,2.335,18.700000000000003
000CT,2022-06-11 10:00:00+02:00,48.852,2.335,19.4
000CT,2022-06-11 11:00:00+02:00,48.852,2.335,20.65
000CT,2022-06-11 12:00:00+02:00,48.852,2.335,21.8
000CT,2022-06-11 13:00:00+02:00,48.852,2.335,23.6
000CT,2022-06-11 14:00:00+02:00,48.852,2.335,24.25
000CT,2022-06-11 15:00:00+02:00,48.852,2.335,24.65
000CT,2022-06-11 16:00:00+02:00,48.852,2.335,24.75
000CT,2022-06-11 17:00:00+02:00,48.852,2.335,25.65
000CT,2022-06-11 18:00:00+02:00,48.852,2.335,25.799999999999997
000CT,2022-06-12 06:00:00+02:00,48.852,2.335,15.45
000CT,2022-06-12 07:00:00+02:00,48.852,2.335,15.75
000CT,2022-06-12 08:00:00+02:00,48.852,2.335,16.3
000CT,2022-06-12 09:00:00+02:00,48.852,2.335,16.95
000CT,2022-06-12 10:00:00+02:00,48.852,2.335,18.35
000CT,2022-06-12 11:00:00+02:00,48.852,2.335,19.549999999999997
000CT,2022-06-12 12:00:00+02:00,48.852,2.335,20.95
000CT,2022-06-12 13:00:00+02:00,48.852,2.335,21.5
000CT,2022-06-12 14:00:00+02:00,48.852,2.335,22.25
000CT,2022-06-12 15:00:00+02:00,48.852,2.335,23.15
000CT,2022-06-12 16:00:00+02:00,48.852,2.335,23.85
000CT,2022-06-12 17:00:00+02:00,48.852,2.335,23.799999999999997
000CT,2022-06-12 18:00:00+02:00,48.852,2.335,24.299999999999997
000CT,2022-06-13 06:00:00+02:00,48.852,2.335,13.75
000CT,2022-06-13 07:00:00+02:00,48.852,2.335,13.95
000CT,2022-06-13 08:00:00+02:00,48.852,2.335,14.7
000CT,2022-06-13 09:00:00+02:00,48.852,2.335,15.85
000CT,2022-06-13 10:00:00+02:00,48.852,2.335,17.2
000CT,2022-06-13 11:00:00+02:00,48.852,2.335,18.55
000CT,2022-06-13 12:00:00+02:00,48.852,2.335,19.55
000CT,2022-06-13 13:00:00+02:00,48.852,2.335,20.6
000CT,2022-06-13 14:00:00+02:00,48.852,2.335,21.4
000CT,2022-06-13 15:00:00+02:00,48.852,2.335,22.1
000CT,2022-06-13 16:00:00+02:00,48.852,2.335,22.35
000CT,2022-06-13 17:00:00+02:00,48.852,2.335,22.950000000000003
000CT,2022-06-13 18:00:00+02:00,48.852,2.335,23.700000000000003
000CT,2022-06-14 06:00:00+02:00,48.852,2.335,16.4
000CT,2022-06-14 07:00:00+02:00,48.852,2.335,16.55
000CT,2022-06-14 08:00:00+02:00,48.852,2.335,17.75
000CT,2022-06-14 09:00:00+02:00,48.852,2.335,19.049999999999997
000CT,2022-06-14 10:00:00+02:00,48.852,2.335,20.65
000CT,2022-06-14 11:00:00+02:00,48.852,2.335,21.6
000CT,2022-06-14 12:00:00+02:00,48.852,2.335,22.8
000CT,2022-06-14 13:00:00+02:00,48.852,2.335,23.4
000CT,2022-06-14 14:00:00+02:00,48.852,2.335,24.75
000CT,2022-06-14 15:00:00+02:00,48.852,2.335,25.95
000CT,2022-06-14 16:00:00+02:00,48.852,2.335,25.950000000000003
000CT,2022-06-14 17:00:00+02:00,48.852,2.335,26.799999999999997
000CT,2022-06-14 18:00:00+02:00,48.852,2.335,26.950000000000003
000CT,2022-06-15 06:00:00+02:00,48.852,2.335,18.15
000CT,2022-06-15 07:00:00+02:00,48.852,2.335,18.450000000000003
000CT,2022-06-15 08:00:00+02:00,48.852,2.335,19.450000000000003
000CT,2022-06-15 09:00:00+02:00,48.852,2.335,20.9
000CT,2022-06-15 10:00:00+02:00,48.852,2.335,22.85
000CT,2022-06-15 11:00:00+02:00,48.852,2.335,24.950000000000003
000CT,2022-06-15 12:00:00+02:00,48.852,2.335,26.2
000CT,2022-06-15 13:00:00+02:00,48.852,2.335,27.25
000CT,2022-06-15 14:00:00+02:00,48.852,2.335,28.25
000CT,2022-06-15 15:00:00+02:00,48.852,2.335,28.75
000CT,2022-06-15 16:00:00+02:00,48.852,2.335,29.700000000000003
000CT,2022-06-15 17:00:00+02:00,48.852,2.335,30.049999999999997
000CT,2022-06-15 18:00:00+02:00,48.852,2.335,30.25
000CT,2022-06-16 06:00:00+02:00,48.852,2.335,19.65
000CT,2022-06-16 07:00:00+02:00,48.852,2.335,19.5
000CT,2022-06-16 08:00:00+02:00,48.852,2.335,20.0
000CT,2022-06-16 09:00:00+02:00,48.852,2.335,21.2
000CT,2022-06-16 10:00:00+02:00,48.852,2.335,22.950000000000003
000CT,2022-06-16 11:00:00+02:00,48.852,2.335,24.6
000CT,2022-06-16 12:00:00+02:00,48.852,2.335,25.65
000CT,2022-06-16 13:00:00+02:00,48.852,2.335,26.15
000CT,2022-06-16 14:00:00+02:00,48.852,2.335,27.549999999999997
000CT,2022-06-16 15:00:00+02:00,48.852,2.335,28.3
000CT,2022-06-16 16:00:00+02:00,48.852,2.335,29.15
000CT,2022-06-16 17:00:00+02:00,48.852,2.335,29.549999999999997
000CT,2022-06-16 18:00:00+02:00,48.852,2.335,29.950000000000003
000CT,2022-06-17 06:00:00+02:00,48.852,2.335,22.25
000CT,2022-06-17 07:00:00+02:00,48.852,2.335,22.5
000CT,2022-06-17 08:00:00+02:00,48.852,2.335,23.2
000CT,2022-06-17 09:00:00+02:00,48.852,2.335,24.85
000CT,2022-06-17 10:00:00+02:00,48.852,2.335,26.65
000CT,2022-06-17 11:00:00+02:00,48.852,2.335,28.2
000CT,2022-06-17 12:00:00+02:00,48.852,2.335,29.2
000CT,2022-06-17 13:00:00+02:00,48.852,2.335,30.299999999999997
000CT,2022-06-17 14:00:00+02:00,48.852,2.335,31.6
000CT,2022-06-17 15:00:00+02:00,48.852,2.335,32.599999999999994
000CT,2022-06-17 16:00:00+02:00,48.852,2.335,33.45
000CT,2022-06-17 17:00:00+02:00,48.852,2.335,34.25
000CT,2022-06-17 18:00:00+02:00,48.852,2.335,34.6
000CT,2022-06-18 06:00:00+02:00,48.852,2.335,
000CT,2022-06-18 07:00:00+02:00,48.852,2.335,
000CT,2022-06-18 08:00:00+02:00,48.852,2.335,26.3
000CT,2022-06-18 09:00:00+02:00,48.852,2.335,27.95
000CT,2022-06-18 10:00:00+02:00,48.852,2.335,29.7
000CT,2022-06-18 11:00:00+02:00,48.852,2.335,31.55
000CT,2022-06-18 12:00:00+02:00,48.852,2.335,33.3
000CT,2022-06-18 13:00:00+02:00,48.852,2.335,34.15
000CT,2022-06-18 14:00:00+02:00,48.852,2.335,34.85
000CT,2022-06-18 15:00:00+02:00,48.852,2.335,35.4
000CT,2022-06-18 16:00:00+02:00,48.852,2.335,35.95
000CT,2022-06-18 17:00:00+02:00,48.852,2.335,36.150000000000006
000CT,2022-06-18 18:00:00+02:00,48.852,2.335,36.55
000CT,2022-06-19 06:00:00+02:00,48.852,2.335,17.2
000CT,2022-06-19 07:00:00+02:00,48.852,2.335,16.65
000CT,2022-06-19 08:00:00+02:00,48.852,2.335,16.15
000CT,2022-06-19 09:00:00+02:00,48.852,2.335,15.95
000CT,2022-06-19 10:00:00+02:00,48.852,2.335,16.0
000CT,2022-06-19 11:00:00+02:00,48.852,2.335,17.1
000CT,2022-06-19 12:00:00+02:00,48.852,2.335,18.700000000000003
000CT,2022-06-19 13:00:00+02:00,48.852,2.335,19.7
000CT,2022-06-19 14:00:00+02:00,48.852,2.335,19.9
000CT,2022-06-19 15:00:00+02:00,48.852,2.335,21.6
000CT,2022-06-19 16:00:00+02:00,48.852,2.335,23.299999999999997
000CT,2022-06-19 17:00:00+02:00,48.852,2.335,23.75
000CT,2022-06-19 18:00:00+02:00,48.852,2.335,24.0
000CT,2022-06-20 06:00:00+02:00,48.852,2.335,15.950000000000001
000CT,2022-06-20 07:00:00+02:00,48.852,2.335,15.649999999999999
000CT,2022-06-20 08:00:00+02:00,48.852,2.335,15.649999999999999
000CT,2022-06-20 09:00:00+02:00,48.852,2.335,15.350000000000001
000CT,2022-06-20 10:00:00+02:00,48.852,2.335,15.3
000CT,2022-06-20 11:00:00+02:00,48.852,2.335,15.8
000CT,2022-06-20 12:00:00+02:00,48.852,2.335,16.35
000CT,2022-06-20 13:00:00+02:00,48.852,2.335,17.6
000CT,2022-06-20 14:00:00+02:00,48.852,2.335,19.25
000CT,2022-06-20 15:00:00+02:00,48.852,2.335,20.6
000CT,2022-06-20 16:00:00+02:00,48.852,2.335,21.35
000CT,2022-06-20 17:00:00+02:00,48.852,2.335,22.0
000CT,2022-06-20 18:00:00+02:00,48.852,2.335,22.35
000CT,2022-06-21 06:00:00+02:00,48.852,2.335,16.25
000CT,2022-06-21 07:00:00+02:00,48.852,2.335,15.35
000CT,2022-06-21 08:00:00+02:00,48.852,2.335,15.899999999999999
000CT,2022-06-21 09:00:00+02:00,48.852,2.335,17.9
000CT,2022-06-21 10:00:00+02:00,48.852,2.335,19.3
000CT,2022-06-21 11:00:00+02:00,48.852,2.335,20.05
000CT,2022-06-21 12:00:00+02:00,48.852,2.335,21.65
000CT,2022-06-21 13:00:00+02:00,48.852,2.335,23.25
000CT,2022-06-21 14:00:00+02:00,48.852,2.335,24.65
000CT,2022-06-21 15:00:00+02:00,48.852,2.335,24.799999999999997
000CT,2022-06-21 16:00:00+02:00,48.852,2.335,26.1
000CT,2022-06-21 17:00:00+02:00,48.852,2.335,26.4
000CT,2022-06-21 18:00:00+02:00,48.852,2.335,26.65
000CT,2022-06-22 06:00:00+02:00,48.852,2.335,17.15
000CT,2022-06-22 07:00:00+02:00,48.852,2.335,17.200000000000003
000CT,2022-06-22 08:00:00+02:00,48.852,2.335,16.85
000CT,2022-06-22 09:00:00+02:00,48.852,2.335,17.25
000CT,2022-06-22 10:00:00+02:00,48.852,2.335,17.75
000CT,2022-06-22 11:00:00+02:00,48.852,2.335,19.85
000CT,2022-06-22 12:00:00+02:00,48.852,2.335,22.25
000CT,2022-06-22 13:00:00+02:00,48.852,2.335,24.5
000CT,2022-06-22 14:00:00+02:00,48.852,2.335,23.75
000CT,2022-06-22 15:00:00+02:00,48.852,2.335,23.0
000CT,2022-06-22 16:00:00+02:00,48.852,2.335,23.85
000CT,2022-06-22 17:00:00+02:00,48.852,2.335,24.75
000CT,2022-06-22 18:00:00+02:00,48.852,2.335,24.9
000CT,2022-06-23 06:00:00+02:00,48.852,2.335,19.200000000000003
000CT,2022-06-23 07:00:00+02:00,48.852,2.335,19.35
000CT,2022-06-23 08:00:00+02:00,48.852,2.335,19.700000000000003
000CT,2022-06-23 09:00:00+02:00,48.852,2.335,20.35
000CT,2022-06-23 10:00:00+02:00,48.852,2.335,21.35
000CT,2022-06-23 11:00:00+02:00,48.852,2.335,23.0
000CT,2022-06-23 12:00:00+02:00,48.852,2.335,23.6
000CT,2022-06-23 13:00:00+02:00,48.852,2.335,25.0
000CT,2022-06-23 14:00:00+02:00,48.852,2.335,25.6
000CT,2022-06-23 15:00:00+02:00,48.852,2.335,26.35
000CT,2022-06-23 16:00:00+02:00,48.852,2.335,27.1
000CT,2022-06-23 17:00:00+02:00,48.852,2.335,28.049999999999997
000CT,2022-06-23 18:00:00+02:00,48.852,2.335,28.15
000CT,2022-06-24 06:00:00+02:00,48.852,2.335,18.9
000CT,2022-06-24 07:00:00+02:00,48.852,2.335,18.85
000CT,2022-06-24 08:00:00+02:00,48.852,2.335,18.85
000CT,2022-06-24 09:00:00+02:00,48.852,2.335,19.5
000CT,2022-06-24 10:00:00+02:00,48.852,2.335,20.4
000CT,2022-06-24 11:00:00+02:00,48.852,2.335,21.450000000000003
000CT,2022-06-24 12:00:00+02:00,48.852,2.335,22.549999999999997
000CT,2022-06-24 13:00:00+02:00,48.852,2.335,23.200000000000003
000CT,2022-06-24 14:00:00+02:00,48.852,2.335,22.25
000CT,2022-06-24 15:00:00+02:00,48.852,2.335,22.95
000CT,2022-06-24 16:00:00+02:00,48.852,2.335,23.15
000CT,2022-06-24 17:00:00+02:00,48.852,2.335,23.799999999999997
000CT,2022-06-24 18:00:00+02:00,48.852,2.335,23.5
000CT,2022-06-25 06:00:00+02:00,48.852,2.335,17.8
000CT,2022-06-25 07:00:00+02:00,48.852,2.335,17.8
000CT,2022-06-25 08:00:00+02:00,48.852,2.335,18.1
000CT,2022-06-25 09:00:00+02:00,48.852,2.335,18.299999999999997
000CT,2022-06-25 10:00:00+02:00,48.852,2.335,18.75
000CT,2022-06-25 11:00:00+02:00,48.852,2.335,18.450000000000003
000CT,2022-06-25 12:00:00+02:00,48.852,2.335,18.55
000CT,2022-06-25 13:00:00+02:00,48.852,2.335,18.950000000000003
000CT,2022-06-25 14:00:00+02:00,48.852,2.335,18.5
000CT,2022-06-25 15:00:00+02:00,48.852,2.335,17.7
000CT,2022-06-25 16:00:00+02:00,48.852,2.335,18.200000000000003
000CT,2022-06-25 17:00:00+02:00,48.852,2.335,18.2
000CT,2022-06-25 18:00:00+02:00,48.852,2.335,18.049999999999997
000CT,2022-06-26 06:00:00+02:00,48.852,2.335,14.95
000CT,2022-06-26 07:00:00+02:00,48.852,2.335,15.45
000CT,2022-06-26 08:00:00+02:00,48.852,2.335,15.950000000000001
000CT,2022-06-26 09:00:00+02:00,48.852,2.335,16.299999999999997
000CT,2022-06-26 10:00:00+02:00,48.852,2.335,17.5
000CT,2022-06-26 11:00:00+02:00,48.852,2.335,19.0
000CT,2022-06-26 12:00:00+02:00,48.852,2.335,19.200000000000003
000CT,2022-06-26 13:00:00+02:00,48.852,2.335,20.0
000CT,2022-06-26 14:00:00+02:00,48.852,2.335,20.9
000CT,2022-06-26 15:00:00+02:00,48.852,2.335,21.35
000CT,2022-06-26 16:00:00+02:00,48.852,2.335,21.65
000CT,2022-06-26 17:00:00+02:00,48.852,2.335,21.65
000CT,2022-06-26 18:00:00+02:00,48.852,2.335,21.35
000CT,2022-06-27 06:00:00+02:00,48.852,2.335,17.5
000CT,2022-06-27 07:00:00+02:00,48.852,2.335,17.2
000CT,2022-06-27 08:00:00+02:00,48.852,2.335,16.9
000CT,2022-06-27 09:00:00+02:00,48.852,2.335,17.05
000CT,2022-06-27 10:00:00+02:00,48.852,2.335,17.5
000CT,2022-06-27 11:00:00+02:00,48.852,2.335,17.75
000CT,2022-06-27 12:00:00+02:00,48.852,2.335,20.200000000000003
000CT,2022-06-27 13:00:00+02:00,48.852,2.335,21.5
000CT,2022-06-27 14:00:00+02:00,48.852,2.335,22.85
