station_name,lat,lon,alt_m,time_utc,time_local,ta_c,rh,source_file
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 07:00:00+00:00,2019-08-24 07:00:00,18.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 08:00:00+00:00,2019-08-24 08:00:00,20.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 09:00:00+00:00,2019-08-24 09:00:00,25.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 10:00:00+00:00,2019-08-24 10:00:00,27.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 11:00:00+00:00,2019-08-24 11:00:00,28.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 12:00:00+00:00,2019-08-24 12:00:00,30.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 13:00:00+00:00,2019-08-24 13:00:00,30.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 14:00:00+00:00,2019-08-24 14:00:00,31.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 15:00:00+00:00,2019-08-24 15:00:00,31.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 16:00:00+00:00,2019-08-24 16:00:00,32.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 17:00:00+00:00,2019-08-24 17:00:00,29.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-24 18:00:00+00:00,2019-08-24 18:00:00,27.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 06:00:00+00:00,2019-08-25 06:00:00,16.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 07:00:00+00:00,2019-08-25 07:00:00,18.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 08:00:00+00:00,2019-08-25 08:00:00,22.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 09:00:00+00:00,2019-08-25 09:00:00,28.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 10:00:00+00:00,2019-08-25 10:00:00,30.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 11:00:00+00:00,2019-08-25 11:00:00,32.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 12:00:00+00:00,2019-08-25 12:00:00,33.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 13:00:00+00:00,2019-08-25 13:00:00,33.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 14:00:00+00:00,2019-08-25 14:00:00,34.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 15:00:00+00:00,2019-08-25 15:00:00,34.30002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 16:00:00+00:00,2019-08-25 16:00:00,34.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 17:00:00+00:00,2019-08-25 17:00:00,32.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-25 18:00:00+00:00,2019-08-25 18:00:00,27.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 06:00:00+00:00,2019-08-26 06:00:00,17.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 07:00:00+00:00,2019-08-26 07:00:00,19.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 08:00:00+00:00,2019-08-26 08:00:00,22.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 09:00:00+00:00,2019-08-26 09:00:00,30.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 10:00:00+00:00,2019-08-26 10:00:00,31.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 11:00:00+00:00,2019-08-26 11:00:00,32.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 12:00:00+00:00,2019-08-26 12:00:00,33.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 13:00:00+00:00,2019-08-26 13:00:00,34.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 14:00:00+00:00,2019-08-26 14:00:00,34.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 15:00:00+00:00,2019-08-26 15:00:00,35.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 16:00:00+00:00,2019-08-26 16:00:00,34.80002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 17:00:00+00:00,2019-08-26 17:00:00,33.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-26 18:00:00+00:00,2019-08-26 18:00:00,28.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 06:00:00+00:00,2019-08-27 06:00:00,19.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 07:00:00+00:00,2019-08-27 07:00:00,21.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 08:00:00+00:00,2019-08-27 08:00:00,24.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 09:00:00+00:00,2019-08-27 09:00:00,26.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 10:00:00+00:00,2019-08-27 10:00:00,29.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 11:00:00+00:00,2019-08-27 11:00:00,29.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 12:00:00+00:00,2019-08-27 12:00:00,31.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 13:00:00+00:00,2019-08-27 13:00:00,31.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 14:00:00+00:00,2019-08-27 14:00:00,34.30002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 15:00:00+00:00,2019-08-27 15:00:00,33.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 16:00:00+00:00,2019-08-27 16:00:00,32.30002,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 17:00:00+00:00,2019-08-27 17:00:00,32.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-27 18:00:00+00:00,2019-08-27 18:00:00,29.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 06:00:00+00:00,2019-08-28 06:00:00,21.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 07:00:00+00:00,2019-08-28 07:00:00,22.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 08:00:00+00:00,2019-08-28 08:00:00,23.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 09:00:00+00:00,2019-08-28 09:00:00,25.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 10:00:00+00:00,2019-08-28 10:00:00,27.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 11:00:00+00:00,2019-08-28 11:00:00,28.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 12:00:00+00:00,2019-08-28 12:00:00,30.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 13:00:00+00:00,2019-08-28 13:00:00,29.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 14:00:00+00:00,2019-08-28 14:00:00,29.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 15:00:00+00:00,2019-08-28 15:00:00,29.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 16:00:00+00:00,2019-08-28 16:00:00,29.200012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 17:00:00+00:00,2019-08-28 17:00:00,28.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-28 18:00:00+00:00,2019-08-28 18:00:00,24.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 06:00:00+00:00,2019-08-29 06:00:00,19.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 07:00:00+00:00,2019-08-29 07:00:00,19.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 08:00:00+00:00,2019-08-29 08:00:00,20.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 09:00:00+00:00,2019-08-29 09:00:00,20.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 10:00:00+00:00,2019-08-29 10:00:00,20.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 11:00:00+00:00,2019-08-29 11:00:00,21.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 12:00:00+00:00,2019-08-29 12:00:00,22.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 13:00:00+00:00,2019-08-29 13:00:00,24.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 14:00:00+00:00,2019-08-29 14:00:00,25.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 15:00:00+00:00,2019-08-29 15:00:00,26.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 16:00:00+00:00,2019-08-29 16:00:00,26.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 17:00:00+00:00,2019-08-29 17:00:00,25.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-29 18:00:00+00:00,2019-08-29 18:00:00,22.399994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 06:00:00+00:00,2019-08-30 06:00:00,12.899994,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 07:00:00+00:00,2019-08-30 07:00:00,15.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 08:00:00+00:00,2019-08-30 08:00:00,18.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 09:00:00+00:00,2019-08-30 09:00:00,23.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 10:00:00+00:00,2019-08-30 10:00:00,24.600006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 11:00:00+00:00,2019-08-30 11:00:00,25.5,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 12:00:00+00:00,2019-08-30 12:00:00,26.800018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 13:00:00+00:00,2019-08-30 13:00:00,28.0,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 14:00:00+00:00,2019-08-30 14:00:00,29.700012,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 15:00:00+00:00,2019-08-30 15:00:00,28.300018,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
LUXEMBOURG,48.84469985961914,2.3338000774383545,46.0,2019-08-30 16:00:00+00:00,2019-08-30 16:00:00,30.100006,,D:\PPT_Word_Exel\2025\Final_Project\WorkSpace2\aeris\unzipped\LUXEMBOURG_MTO-1H_2025-08-10\75106001_LUXEMBOURG_MTO_1H_2019.nc
